"dateTime","weather","lineNumber","passengersNumber"
"2021-05-02",43,38,162
"2021-05-02",43,41,180
"2021-05-02",43,26,1569
"2021-05-02",43,14,1447
"2021-05-02",43,31,643
"2021-05-02",43,5,2246
"2021-05-02",43,13,4866
"2021-05-02",43,19,778
"2021-05-02",43,9,1495
"2021-05-02",43,18,727
"2021-05-02",43,24,265
"2021-05-02",43,17,2012
"2021-05-02",43,25,710
"2021-05-02",43,23,212
"2021-05-02",43,8,850
"2021-05-03",13,14,3256
"2021-05-03",13,6,43
"2021-05-03",13,38,246
"2021-05-03",13,42,298
"2021-05-03",13,8,1654
"2021-05-03",13,13,8202
"2021-05-03",13,45,1197
"2021-05-03",13,16,688
"2021-05-03",13,9,2261
"2021-05-03",13,31,2138
"2021-05-03",13,18,1543
"2021-05-03",13,5,6073
"2021-05-03",13,17,5621
"2021-05-03",13,21,1105
"2021-05-03",13,37,646
"2021-05-03",13,40,1483
"2021-05-03",13,41,828
"2021-05-03",13,43,254
"2021-05-03",13,46,182
"2021-05-03",13,27,2164
"2021-05-03",13,28,9038
"2021-05-03",13,29,2172
"2021-05-03",13,36,952
"2021-05-03",13,32,661
"2021-05-03",13,33,3836
"2021-05-03",13,19,1379
"2021-05-03",13,25,2405
"2021-05-03",13,35,529
"2021-05-03",13,23,668
"2021-05-03",13,24,1971
"2021-05-03",13,26,3685
"2021-05-04",12,14,3359
"2021-05-04",12,9,2470
"2021-05-04",12,6,46
"2021-05-04",12,5,6053
"2021-05-04",12,13,8547
"2021-05-04",12,16,651
"2021-05-04",12,17,5628
"2021-05-04",12,19,1304
"2021-05-04",12,21,976
"2021-05-04",12,23,724
"2021-05-04",12,46,204
"2021-05-04",12,24,2153
"2021-05-04",12,33,3896
"2021-05-04",12,25,2385
"2021-05-04",12,26,3859
"2021-05-04",12,27,2137
"2021-05-04",12,28,9260
"2021-05-04",12,29,2021
"2021-05-04",12,41,822
"2021-05-04",12,31,2374
"2021-05-04",12,18,1667
"2021-05-04",12,45,1171
"2021-05-04",12,32,607
"2021-05-04",12,36,1007
"2021-05-04",12,8,1662
"2021-05-04",12,38,243
"2021-05-04",12,35,566
"2021-05-04",12,42,267
"2021-05-04",12,43,233
"2021-05-04",12,40,1560
"2021-05-04",12,37,730
"2021-05-05",25,37,720
"2021-05-05",25,29,2099
"2021-05-05",25,14,3364
"2021-05-05",25,35,663
"2021-05-05",25,36,1040
"2021-05-05",25,13,8572
"2021-05-05",25,18,1590
"2021-05-05",25,16,627
"2021-05-05",25,19,1353
"2021-05-05",25,21,1110
"2021-05-05",25,5,6534
"2021-05-05",25,25,2594
"2021-05-05",25,26,4006
"2021-05-05",25,27,2282
"2021-05-05",25,31,2356
"2021-05-05",25,32,626
"2021-05-05",25,33,4081
"2021-05-05",25,8,1630
"2021-05-05",25,9,2399
"2021-05-05",25,40,1647
"2021-05-05",25,41,976
"2021-05-05",25,17,6194
"2021-05-05",25,38,283
"2021-05-05",25,28,9858
"2021-05-05",25,6,46
"2021-05-05",25,42,330
"2021-05-05",25,43,298
"2021-05-05",25,46,211
"2021-05-05",25,45,1286
"2021-05-05",25,24,2317
"2021-05-05",25,23,725
"2021-05-06",43,28,9525
"2021-05-06",43,27,2066
"2021-05-06",43,41,930
"2021-05-06",43,46,203
"2021-05-06",43,32,635
"2021-05-06",43,5,6761
"2021-05-06",43,26,3376
"2021-05-06",43,29,2151
"2021-05-06",43,37,666
"2021-05-06",43,33,3849
"2021-05-06",43,40,1536
"2021-05-06",43,42,286
"2021-05-06",43,43,250
"2021-05-06",43,38,242
"2021-05-06",43,25,2248
"2021-05-06",43,24,2213
"2021-05-06",43,8,1736
"2021-05-06",43,31,2415
"2021-05-06",43,9,2502
"2021-05-06",43,13,8773
"2021-05-06",43,35,652
"2021-05-06",43,36,1018
"2021-05-06",43,17,5608
"2021-05-06",43,18,1600
"2021-05-06",43,19,1362
"2021-05-06",43,21,1130
"2021-05-06",43,45,1201
"2021-05-06",43,23,749
"2021-05-06",43,14,3437
"2021-05-06",43,6,60
"2021-05-06",43,16,728
"2021-05-07",13,8,1701
"2021-05-07",13,41,896
"2021-05-07",13,9,2541
"2021-05-07",13,37,705
"2021-05-07",13,16,787
"2021-05-07",13,18,1719
"2021-05-07",13,46,220
"2021-05-07",13,17,5494
"2021-05-07",13,5,6455
"2021-05-07",13,6,71
"2021-05-07",13,21,1093
"2021-05-07",13,36,943
"2021-05-07",13,38,267
"2021-05-07",13,40,1549
"2021-05-07",13,42,335
"2021-05-07",13,13,8920
"2021-05-07",13,14,3382
"2021-05-07",13,43,263
"2021-05-07",13,45,1344
"2021-05-07",13,31,2266
"2021-05-07",13,32,683
"2021-05-07",13,33,4071
"2021-05-07",13,19,1456
"2021-05-07",13,35,590
"2021-05-07",13,26,3606
"2021-05-07",13,23,728
"2021-05-07",13,24,2149
"2021-05-07",13,25,2603
"2021-05-07",13,27,2068
"2021-05-07",13,28,9153
"2021-05-07",13,29,2164
"2021-05-08",12,14,2505
"2021-05-08",12,23,497
"2021-05-08",12,6,51
"2021-05-08",12,5,4814
"2021-05-08",12,9,2085
"2021-05-08",12,13,8144
"2021-05-08",12,25,1968
"2021-05-08",12,45,1049
"2021-05-08",12,16,1045
"2021-05-08",12,26,3491
"2021-05-08",12,17,2591
"2021-05-08",12,18,1267
"2021-05-08",12,19,1458
"2021-05-08",12,21,1305
"2021-05-08",12,32,474
"2021-05-08",12,33,2540
"2021-05-08",12,24,1279
"2021-05-08",12,8,1687
"2021-05-08",12,37,461
"2021-05-08",12,46,191
"2021-05-08",12,42,376
"2021-05-08",12,41,633
"2021-05-08",12,31,1306
"2021-05-08",12,27,1091
"2021-05-08",12,28,6624
"2021-05-08",12,29,2073
"2021-05-08",12,36,656
"2021-05-08",12,38,191
"2021-05-08",12,35,174
"2021-05-09",23,35,105
"2021-05-09",23,24,255
"2021-05-09",23,14,1155
"2021-05-09",23,9,1243
"2021-05-09",23,36,275
"2021-05-09",23,37,155
"2021-05-09",23,38,148
"2021-05-09",23,16,474
"2021-05-09",23,26,1591
"2021-05-09",23,27,241
"2021-05-09",23,28,3912
"2021-05-09",23,41,213
"2021-05-09",23,32,156
"2021-05-09",23,33,945
"2021-05-09",23,6,14
"2021-05-09",23,8,710
"2021-05-09",23,13,4132
"2021-05-09",23,17,1767
"2021-05-09",23,18,615
"2021-05-09",23,21,383
"2021-05-09",23,23,153
"2021-05-09",23,31,472
"2021-05-09",23,25,731
"2021-05-09",23,5,1971
"2021-05-09",23,29,942
"2021-05-09",23,46,86
"2021-05-09",23,42,246
"2021-05-09",23,45,586
"2021-05-09",23,19,682
"2021-05-10",23,36,983
"2021-05-10",23,28,8972
"2021-05-10",23,43,260
"2021-05-10",23,37,731
"2021-05-10",23,46,202
"2021-05-10",23,26,3943
"2021-05-10",23,27,1992
"2021-05-10",23,29,2098
"2021-05-10",23,31,2114
"2021-05-10",23,32,616
"2021-05-10",23,33,3901
"2021-05-10",23,35,613
"2021-05-10",23,9,2449
"2021-05-10",23,38,260
"2021-05-10",23,40,1605
"2021-05-10",23,41,822
"2021-05-10",23,45,1213
"2021-05-10",23,25,2293
"2021-05-10",23,23,707
"2021-05-10",23,24,2109
"2021-05-10",23,8,1756
"2021-05-10",23,42,342
"2021-05-10",23,5,6238
"2021-05-10",23,6,55
"2021-05-10",23,16,660
"2021-05-10",23,13,8526
"2021-05-10",23,14,3381
"2021-05-10",23,19,1259
"2021-05-10",23,18,1666
"2021-05-10",23,21,1050
"2021-05-10",23,17,5322
"2021-05-11",23,16,705
"2021-05-11",23,40,1660
"2021-05-11",23,6,53
"2021-05-11",23,8,1658
"2021-05-11",23,46,205
"2021-05-11",23,13,8409
"2021-05-11",23,14,3169
"2021-05-11",23,28,9153
"2021-05-11",23,29,2147
"2021-05-11",23,17,5499
"2021-05-11",23,32,606
"2021-05-11",23,5,6078
"2021-05-11",23,35,578
"2021-05-11",23,37,754
"2021-05-11",23,38,246
"2021-05-11",23,41,889
"2021-05-11",23,42,297
"2021-05-11",23,9,2371
"2021-05-11",23,43,247
"2021-05-11",23,45,1115
"2021-05-11",23,18,1564
"2021-05-11",23,33,3817
"2021-05-11",23,31,2318
"2021-05-11",23,21,1029
"2021-05-11",23,23,727
"2021-05-11",23,24,2080
"2021-05-11",23,36,961
"2021-05-11",23,26,4042
"2021-05-11",23,27,2134
"2021-05-11",23,25,2330
"2021-05-11",23,19,1383
"2021-05-12",25,6,48
"2021-05-12",25,5,6414
"2021-05-12",25,24,2129
"2021-05-12",25,25,2314
"2021-05-12",25,13,8361
"2021-05-12",25,9,2436
"2021-05-12",25,14,3330
"2021-05-12",25,16,707
"2021-05-12",25,8,1709
"2021-05-12",25,17,5936
"2021-05-12",25,40,1552
"2021-05-12",25,18,1664
"2021-05-12",25,19,1250
"2021-05-12",25,21,1185
"2021-05-12",25,23,662
"2021-05-12",25,29,1888
"2021-05-12",25,31,2252
"2021-05-12",25,32,602
"2021-05-12",25,33,4166
"2021-05-12",25,35,646
"2021-05-12",25,36,993
"2021-05-12",25,43,275
"2021-05-12",25,46,202
"2021-05-12",25,38,296
"2021-05-12",25,42,285
"2021-05-12",25,26,4050
"2021-05-12",25,27,2104
"2021-05-12",25,28,9433
"2021-05-12",25,37,716
"2021-05-12",25,41,950
"2021-05-12",25,45,1164
"2021-05-13",26,14,3318
"2021-05-13",26,25,2331
"2021-05-13",26,28,9123
"2021-05-13",26,29,2143
"2021-05-13",26,31,2135
"2021-05-13",26,33,4099
"2021-05-13",26,35,608
"2021-05-13",26,16,811
"2021-05-13",26,17,5968
"2021-05-13",26,13,8705
"2021-05-13",26,6,45
"2021-05-13",26,21,1219
"2021-05-13",26,26,4052
"2021-05-13",26,23,710
"2021-05-13",26,24,2330
"2021-05-13",26,46,203
"2021-05-13",26,36,1056
"2021-05-13",26,27,2085
"2021-05-13",26,32,633
"2021-05-13",26,38,312
"2021-05-13",26,8,1716
"2021-05-13",26,9,2602
"2021-05-13",26,5,6873
"2021-05-13",26,45,1281
"2021-05-13",26,40,1745
"2021-05-13",26,41,1055
"2021-05-13",26,37,782
"2021-05-13",26,43,270
"2021-05-13",26,18,1609
"2021-05-13",26,19,1302
"2021-05-13",26,42,330
"2021-05-14",23,45,1396
"2021-05-14",23,40,1590
"2021-05-14",23,46,206
"2021-05-14",23,28,9935
"2021-05-14",23,38,290
"2021-05-14",23,26,4246
"2021-05-14",23,27,2096
"2021-05-14",23,35,575
"2021-05-14",23,31,2185
"2021-05-14",23,37,705
"2021-05-14",23,17,5905
"2021-05-14",23,41,980
"2021-05-14",23,36,1021
"2021-05-14",23,25,2551
"2021-05-14",23,24,2082
"2021-05-14",23,32,665
"2021-05-14",23,5,6945
"2021-05-14",23,29,2236
"2021-05-14",23,8,1692
"2021-05-14",23,23,705
"2021-05-14",23,33,4082
"2021-05-14",23,14,3211
"2021-05-14",23,16,777
"2021-05-14",23,18,1736
"2021-05-14",23,43,258
"2021-05-14",23,19,1528
"2021-05-14",23,9,2570
"2021-05-14",23,13,8949
"2021-05-14",23,6,47
"2021-05-14",23,21,1260
"2021-05-14",23,42,322
"2021-05-15",26,41,449
"2021-05-15",26,21,949
"2021-05-15",26,37,432
"2021-05-15",26,17,2394
"2021-05-15",26,23,423
"2021-05-15",26,45,913
"2021-05-15",26,38,178
"2021-05-15",26,19,1053
"2021-05-15",26,9,1804
"2021-05-15",26,13,6237
"2021-05-15",26,36,546
"2021-05-15",26,8,1211
"2021-05-15",26,29,1688
"2021-05-15",26,31,1263
"2021-05-15",26,42,275
"2021-05-15",26,16,734
"2021-05-15",26,35,172
"2021-05-15",26,25,1971
"2021-05-15",26,18,1039
"2021-05-15",26,6,28
"2021-05-15",26,24,1139
"2021-05-15",26,33,2201
"2021-05-15",26,46,160
"2021-05-15",26,14,1968
"2021-05-15",26,28,5703
"2021-05-15",26,32,406
"2021-05-15",26,5,4353
"2021-05-15",26,26,2950
"2021-05-15",26,27,1018
"2021-05-16",26,21,384
"2021-05-16",26,13,3764
"2021-05-16",26,24,186
"2021-05-16",26,23,107
"2021-05-16",26,28,3910
"2021-05-16",26,32,159
"2021-05-16",26,14,970
"2021-05-16",26,27,193
"2021-05-16",26,19,536
"2021-05-16",26,29,850
"2021-05-16",26,25,696
"2021-05-16",26,26,1318
"2021-05-16",26,8,669
"2021-05-16",26,33,862
"2021-05-16",26,9,1125
"2021-05-16",26,42,197
"2021-05-16",26,16,339
"2021-05-16",26,6,27
"2021-05-16",26,31,451
"2021-05-16",26,35,72
"2021-05-16",26,36,228
"2021-05-16",26,18,536
"2021-05-16",26,5,1897
"2021-05-16",26,41,190
"2021-05-16",26,37,141
"2021-05-16",26,17,1735
"2021-05-16",26,46,90
"2021-05-16",26,45,649
"2021-05-16",26,38,124
"2021-05-17",43,40,1526
"2021-05-17",43,16,664
"2021-05-17",43,14,3313
"2021-05-17",43,32,619
"2021-05-17",43,31,2245
"2021-05-17",43,13,8630
"2021-05-17",43,17,5495
"2021-05-17",43,38,275
"2021-05-17",43,21,999
"2021-05-17",43,23,644
"2021-05-17",43,8,1599
"2021-05-17",43,33,3787
"2021-05-17",43,27,1926
"2021-05-17",43,28,9242
"2021-05-17",43,29,2099
"2021-05-17",43,6,46
"2021-05-17",43,35,577
"2021-05-17",43,37,715
"2021-05-17",43,9,2362
"2021-05-17",43,41,926
"2021-05-17",43,42,288
"2021-05-17",43,18,1611
"2021-05-17",43,19,1262
"2021-05-17",43,46,194
"2021-05-17",43,43,251
"2021-05-17",43,45,1195
"2021-05-17",43,5,5858
"2021-05-17",43,24,1967
"2021-05-17",43,36,943
"2021-05-17",43,26,3898
"2021-05-17",43,25,2215
"2021-05-18",26,8,1582
"2021-05-18",26,42,323
"2021-05-18",26,28,9158
"2021-05-18",26,43,279
"2021-05-18",26,29,1927
"2021-05-18",26,35,640
"2021-05-18",26,27,2018
"2021-05-18",26,31,2202
"2021-05-18",26,32,595
"2021-05-18",26,40,1546
"2021-05-18",26,41,960
"2021-05-18",26,21,1224
"2021-05-18",26,45,1288
"2021-05-18",26,46,206
"2021-05-18",26,6,38
"2021-05-18",26,26,4000
"2021-05-18",26,36,982
"2021-05-18",26,9,2450
"2021-05-18",26,33,4002
"2021-05-18",26,14,3246
"2021-05-18",26,25,2355
"2021-05-18",26,37,776
"2021-05-18",26,38,280
"2021-05-18",26,19,1388
"2021-05-18",26,23,714
"2021-05-18",26,5,6070
"2021-05-18",26,24,2071
"2021-05-18",26,16,712
"2021-05-18",26,17,5866
"2021-05-18",26,13,8752
"2021-05-18",26,18,1609
"2021-05-19",25,46,218
"2021-05-19",25,43,260
"2021-05-19",25,45,1171
"2021-05-19",25,41,896
"2021-05-19",25,6,45
"2021-05-19",25,18,1596
"2021-05-19",25,19,1381
"2021-05-19",25,40,1479
"2021-05-19",25,25,2303
"2021-05-19",25,42,310
"2021-05-19",25,13,8587
"2021-05-19",25,14,3450
"2021-05-19",25,16,679
"2021-05-19",25,17,5836
"2021-05-19",25,31,2296
"2021-05-19",25,32,616
"2021-05-19",25,33,4015
"2021-05-19",25,21,1166
"2021-05-19",25,8,1735
"2021-05-19",25,9,2471
"2021-05-19",25,38,249
"2021-05-19",25,36,1049
"2021-05-19",25,37,715
"2021-05-19",25,26,3970
"2021-05-19",25,27,2080
"2021-05-19",25,28,9532
"2021-05-19",25,29,2014
"2021-05-19",25,5,6056
"2021-05-19",25,23,670
"2021-05-19",25,24,2100
"2021-05-19",25,35,605
"2021-05-20",12,43,267
"2021-05-20",12,24,2152
"2021-05-20",12,17,5729
"2021-05-20",12,26,3996
"2021-05-20",12,16,862
"2021-05-20",12,23,724
"2021-05-20",12,33,3961
"2021-05-20",12,5,6549
"2021-05-20",12,9,2643
"2021-05-20",12,13,9038
"2021-05-20",12,14,3560
"2021-05-20",12,46,169
"2021-05-20",12,42,287
"2021-05-20",12,41,951
"2021-05-20",12,27,1978
"2021-05-20",12,18,1669
"2021-05-20",12,19,1452
"2021-05-20",12,21,1164
"2021-05-20",12,32,741
"2021-05-20",12,25,2256
"2021-05-20",12,35,579
"2021-05-20",12,6,56
"2021-05-20",12,8,1789
"2021-05-20",12,45,1188
"2021-05-20",12,40,1512
"2021-05-20",12,31,2300
"2021-05-20",12,28,9596
"2021-05-20",12,29,2052
"2021-05-20",12,36,1058
"2021-05-20",12,37,758
"2021-05-20",12,38,278
"2021-05-21",26,23,708
"2021-05-21",26,25,2493
"2021-05-21",26,26,4393
"2021-05-21",26,33,4146
"2021-05-21",26,8,1774
"2021-05-21",26,14,3240
"2021-05-21",26,16,723
"2021-05-21",26,17,6363
"2021-05-21",26,18,1757
"2021-05-21",26,21,1312
"2021-05-21",26,38,257
"2021-05-21",26,24,2282
"2021-05-21",26,27,2099
"2021-05-21",26,28,9241
"2021-05-21",26,31,2083
"2021-05-21",26,32,653
"2021-05-21",26,6,59
"2021-05-21",26,42,351
"2021-05-21",26,9,2692
"2021-05-21",26,13,8622
"2021-05-21",26,35,579
"2021-05-21",26,36,932
"2021-05-21",26,37,773
"2021-05-21",26,19,1298
"2021-05-21",26,40,1714
"2021-05-21",26,5,7201
"2021-05-21",26,46,220
"2021-05-21",26,29,2003
"2021-05-21",26,43,256
"2021-05-21",26,45,1420
"2021-05-21",26,41,980
"2021-05-22",25,26,2883
"2021-05-22",25,46,167
"2021-05-22",25,37,395
"2021-05-22",25,38,177
"2021-05-22",25,32,368
"2021-05-22",25,35,108
"2021-05-22",25,33,2132
"2021-05-22",25,25,1704
"2021-05-22",25,13,6243
"2021-05-22",25,41,420
"2021-05-22",25,42,314
"2021-05-22",25,36,568
"2021-05-22",25,24,1070
"2021-05-22",25,21,978
"2021-05-22",25,27,940
"2021-05-22",25,29,1523
"2021-05-22",25,31,1155
"2021-05-22",25,5,4466
"2021-05-22",25,6,23
"2021-05-22",25,8,1228
"2021-05-22",25,9,1833
"2021-05-22",25,17,2601
"2021-05-22",25,14,1951
"2021-05-22",25,16,771
"2021-05-22",25,45,924
"2021-05-22",25,19,1127
"2021-05-22",25,23,377
"2021-05-22",25,28,5781
"2021-05-22",25,18,987
"2021-05-23",13,17,1837
"2021-05-23",13,8,907
"2021-05-23",13,9,1422
"2021-05-23",13,14,1269
"2021-05-23",13,16,934
"2021-05-23",13,29,1128
"2021-05-23",13,13,4902
"2021-05-23",13,18,626
"2021-05-23",13,5,2140
"2021-05-23",13,6,33
"2021-05-23",13,31,540
"2021-05-23",13,37,204
"2021-05-23",13,41,201
"2021-05-23",13,45,786
"2021-05-23",13,46,118
"2021-05-23",13,26,1685
"2021-05-23",13,27,238
"2021-05-23",13,28,4353
"2021-05-23",13,19,750
"2021-05-23",13,21,513
"2021-05-23",13,32,153
"2021-05-23",13,33,1093
"2021-05-23",13,42,261
"2021-05-23",13,25,979
"2021-05-23",13,36,320
"2021-05-23",13,38,179
"2021-05-23",13,23,167
"2021-05-23",13,24,224
"2021-05-23",13,35,108
"2021-05-24",26,5,5971
"2021-05-24",26,9,2193
"2021-05-24",26,13,7599
"2021-05-24",26,28,8343
"2021-05-24",26,8,1504
"2021-05-24",26,6,48
"2021-05-24",26,27,1981
"2021-05-24",26,19,1072
"2021-05-24",26,14,3123
"2021-05-24",26,16,619
"2021-05-24",26,18,1496
"2021-05-24",26,23,650
"2021-05-24",26,24,1924
"2021-05-24",26,25,2177
"2021-05-24",26,26,3961
"2021-05-24",26,35,567
"2021-05-24",26,36,962
"2021-05-24",26,37,617
"2021-05-24",26,38,259
"2021-05-24",26,17,5607
"2021-05-24",26,41,914
"2021-05-24",26,21,1138
"2021-05-24",26,45,1302
"2021-05-24",26,43,290
"2021-05-24",26,40,1439
"2021-05-24",26,31,2140
"2021-05-24",26,32,621
"2021-05-24",26,33,3688
"2021-05-24",26,42,271
"2021-05-24",26,29,2069
"2021-05-24",26,46,188
"2021-05-25",23,29,2094
"2021-05-25",23,17,5915
"2021-05-25",23,36,983
"2021-05-25",23,31,2428
"2021-05-25",23,32,649
"2021-05-25",23,26,4063
"2021-05-25",23,13,8820
"2021-05-25",23,18,1578
"2021-05-25",23,19,1432
"2021-05-25",23,9,2520
"2021-05-25",23,25,2300
"2021-05-25",23,24,2083
"2021-05-25",23,27,2029
"2021-05-25",23,21,1208
"2021-05-25",23,33,3694
"2021-05-25",23,35,558
"2021-05-25",23,37,737
"2021-05-25",23,28,9631
"2021-05-25",23,8,1719
"2021-05-25",23,5,6406
"2021-05-25",23,14,3339
"2021-05-25",23,16,677
"2021-05-25",23,40,1736
"2021-05-25",23,41,944
"2021-05-25",23,42,291
"2021-05-25",23,43,280
"2021-05-25",23,45,1220
"2021-05-25",23,6,45
"2021-05-25",23,23,737
"2021-05-25",23,38,253
"2021-05-25",23,46,209
"2021-05-26",12,42,319
"2021-05-26",12,28,9937
"2021-05-26",12,46,198
"2021-05-26",12,31,2213
"2021-05-26",12,41,929
"2021-05-26",12,35,601
"2021-05-26",12,29,2007
"2021-05-26",12,37,727
"2021-05-26",12,33,3840
"2021-05-26",12,40,1416
"2021-05-26",12,19,1339
"2021-05-26",12,43,230
"2021-05-26",12,38,282
"2021-05-26",12,5,5977
"2021-05-26",12,6,50
"2021-05-26",12,27,1972
"2021-05-26",12,8,1692
"2021-05-26",12,32,645
"2021-05-26",12,13,8886
"2021-05-26",12,14,3309
"2021-05-26",12,36,1001
"2021-05-26",12,17,5914
"2021-05-26",12,18,1587
"2021-05-26",12,26,3905
"2021-05-26",12,21,1101
"2021-05-26",12,45,1151
"2021-05-26",12,23,689
"2021-05-26",12,25,2404
"2021-05-26",12,16,687
"2021-05-26",12,9,2416
"2021-05-26",12,24,2197
"2021-05-27",12,18,1673
"2021-05-27",12,9,2454
"2021-05-27",12,40,1613
"2021-05-27",12,16,783
"2021-05-27",12,17,5809
"2021-05-27",12,13,9029
"2021-05-27",12,32,676
"2021-05-27",12,6,57
"2021-05-27",12,8,1770
"2021-05-27",12,31,2226
"2021-05-27",12,23,768
"2021-05-27",12,38,257
"2021-05-27",12,41,911
"2021-05-27",12,43,240
"2021-05-27",12,45,1249
"2021-05-27",12,14,3407
"2021-05-27",12,46,180
"2021-05-27",12,29,2122
"2021-05-27",12,21,1113
"2021-05-27",12,37,759
"2021-05-27",12,33,4010
"2021-05-27",12,5,6046
"2021-05-27",12,42,333
"2021-05-27",12,26,4054
"2021-05-27",12,36,1088
"2021-05-27",12,24,2107
"2021-05-27",12,19,1355
"2021-05-27",12,25,2336
"2021-05-27",12,27,2058
"2021-05-27",12,28,9555
"2021-05-27",12,35,664
"2021-05-28",17,9,2675
"2021-05-28",17,13,9012
"2021-05-28",17,14,3451
"2021-05-28",17,5,6982
"2021-05-28",17,8,1762
"2021-05-28",17,28,9270
"2021-05-28",17,21,1251
"2021-05-28",17,45,1396
"2021-05-28",17,18,1613
"2021-05-28",17,23,719
"2021-05-28",17,24,2052
"2021-05-28",17,25,2547
"2021-05-28",17,26,4193
"2021-05-28",17,27,1984
"2021-05-28",17,38,269
"2021-05-28",17,40,1436
"2021-05-28",17,16,834
"2021-05-28",17,17,5577
"2021-05-28",17,19,1349
"2021-05-28",17,31,2150
"2021-05-28",17,35,586
"2021-05-28",17,6,43
"2021-05-28",17,32,633
"2021-05-28",17,33,3814
"2021-05-28",17,46,199
"2021-05-28",17,41,941
"2021-05-28",17,37,720
"2021-05-28",17,29,2109
"2021-05-28",17,43,228
"2021-05-28",17,42,333
"2021-05-28",17,36,984
"2021-05-29",13,36,537
"2021-05-29",13,27,1046
"2021-05-29",13,28,6083
"2021-05-29",13,13,6940
"2021-05-29",13,17,2675
"2021-05-29",13,18,1100
"2021-05-29",13,9,1891
"2021-05-29",13,5,4795
"2021-05-29",13,24,1156
"2021-05-29",13,25,1792
"2021-05-29",13,19,1232
"2021-05-29",13,29,1878
"2021-05-29",13,31,1236
"2021-05-29",13,33,2162
"2021-05-29",13,26,2961
"2021-05-29",13,8,1376
"2021-05-29",13,38,225
"2021-05-29",13,14,2036
"2021-05-29",13,16,1076
"2021-05-29",13,37,446
"2021-05-29",13,6,38
"2021-05-29",13,41,524
"2021-05-29",13,42,288
"2021-05-29",13,45,1098
"2021-05-29",13,46,133
"2021-05-29",13,32,436
"2021-05-29",13,35,121
"2021-05-29",13,21,979
"2021-05-29",13,23,410
"2021-05-30",13,28,4560
"2021-05-30",13,46,109
"2021-05-30",13,29,1164
"2021-05-30",13,45,732
"2021-05-30",13,6,27
"2021-05-30",13,19,763
"2021-05-30",13,42,277
"2021-05-30",13,41,247
"2021-05-30",13,18,674
"2021-05-30",13,26,1670
"2021-05-30",13,27,243
"2021-05-30",13,31,591
"2021-05-30",13,5,2468
"2021-05-30",13,35,115
"2021-05-30",13,36,288
"2021-05-30",13,37,191
"2021-05-30",13,33,1154
"2021-05-30",13,24,230
"2021-05-30",13,25,814
"2021-05-30",13,21,540
"2021-05-30",13,38,137
"2021-05-30",13,32,179
"2021-05-30",13,13,5109
"2021-05-30",13,16,770
"2021-05-30",13,8,991
"2021-05-30",13,17,2033
"2021-05-30",13,9,1439
"2021-05-30",13,14,1398
"2021-05-30",13,23,175
"2021-05-31",13,21,1149
"2021-05-31",13,13,9154
"2021-05-31",13,38,260
"2021-05-31",13,19,1361
"2021-05-31",13,45,1223
"2021-05-31",13,40,1468
"2021-05-31",13,41,916
"2021-05-31",13,43,207
"2021-05-31",13,33,3859
"2021-05-31",13,35,588
"2021-05-31",13,36,1016
"2021-05-31",13,46,193
"2021-05-31",13,9,2463
"2021-05-31",13,25,2209
"2021-05-31",13,16,740
"2021-05-31",13,26,4080
"2021-05-31",13,42,288
"2021-05-31",13,14,3351
"2021-05-31",13,37,705
"2021-05-31",13,17,5523
"2021-05-31",13,18,1638
"2021-05-31",13,6,49
"2021-05-31",13,28,9075
"2021-05-31",13,29,2165
"2021-05-31",13,8,1765
"2021-05-31",13,27,1896
"2021-05-31",13,24,2001
"2021-05-31",13,23,690
"2021-05-31",13,31,2137
"2021-05-31",13,32,657
"2021-05-31",13,5,6171
"2021-06-18",23,32,665
"2021-06-18",23,25,2565
"2021-06-18",23,21,1150
"2021-06-18",23,26,4461
"2021-06-18",23,24,1944
"2021-06-18",23,19,1534
"2021-06-18",23,31,2182
"2021-06-18",23,38,261
"2021-06-18",23,8,1853
"2021-06-18",23,29,2255
"2021-06-18",23,5,6778
"2021-06-18",23,6,50
"2021-06-18",23,23,763
"2021-06-18",23,33,3601
"2021-06-18",23,35,599
"2021-06-18",23,36,1043
"2021-06-18",23,42,331
"2021-06-18",23,27,1908
"2021-06-18",23,28,9514
"2021-06-18",23,37,662
"2021-06-18",23,14,3456
"2021-06-18",23,43,194
"2021-06-18",23,40,1376
"2021-06-18",23,41,933
"2021-06-18",23,46,216
"2021-06-18",23,16,940
"2021-06-18",23,9,2565
"2021-06-18",23,18,1417
"2021-06-18",23,13,9109
"2021-06-18",23,17,5563
"2021-06-18",23,45,1344
"2021-06-19",25,46,119
"2021-06-19",25,45,899
"2021-06-19",25,38,179
"2021-06-19",25,19,1168
"2021-06-19",25,35,141
"2021-06-19",25,42,348
"2021-06-19",25,37,423
"2021-06-19",25,25,1969
"2021-06-19",25,41,470
"2021-06-19",25,23,389
"2021-06-19",25,24,1020
"2021-06-19",25,29,1771
"2021-06-19",25,33,2201
"2021-06-19",25,32,404
"2021-06-19",25,36,652
"2021-06-19",25,16,1028
"2021-06-19",25,17,2527
"2021-06-19",25,21,1057
"2021-06-19",25,27,950
"2021-06-19",25,5,5065
"2021-06-19",25,28,6205
"2021-06-19",25,26,3356
"2021-06-19",25,9,1922
"2021-06-19",25,13,6916
"2021-06-19",25,14,2012
"2021-06-19",25,31,1251
"2021-06-19",25,18,1003
"2021-06-19",25,6,33
"2021-06-19",25,8,1500
"2021-06-20",25,36,376
